                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13                       14                       15
                        l                     n_pg                      n_p                      n_g                Re(omega)                Im(omega)                 Re(freq)                 Im(freq)                        E                      E_p                      E_g                   E_norm                   M_star                   R_star                   L_star
                        1                     -390                        7                      397  0.1102668013804383E+002  0.0000000000000000E+000  0.3721156964873828E+002  0.0000000000000000E+000  0.9999999999999963E+000  0.6636812905336544E+000  0.2864921479759277E+000  0.5229295686015142E-005  0.1989000000000000E+034  0.6658928436909399E+012  0.0000000000000000E+000
                        1                        2                        3                        4                        5                        6                        7                        8
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                      M_r                        P                      rho
  0.1172783357408200E-002 -0.2230191047302632E-002  0.0000000000000000E+000  0.5548876368312130E+000  0.0000000000000000E+000  0.1892432485202950E+033  0.3720467016958784E+021  0.6400568574844857E+005
  0.1173008718931300E-002 -0.2012104688537695E-002  0.0000000000000000E+000  0.5785377081613390E+000  0.0000000000000000E+000  0.1893167984808903E+033  0.3718473668321776E+021  0.6398312857083922E+005
  0.1173234074504600E-002 -0.1785542185128662E-002  0.0000000000000000E+000  0.5993106866729917E+000  0.0000000000000000E+000  0.1893903488052208E+033  0.3716481067263334E+021  0.6396057535335512E+005
  0.1173459424126900E-002 -0.1551633078228443E-002  0.0000000000000000E+000  0.6171033391765391E+000  0.0000000000000000E+000  0.1894638994820737E+033  0.3714489213769025E+021  0.6393802609760689E+005
  0.1173684767796800E-002 -0.1311542914559970E-002  0.0000000000000000E+000  0.6318272452066666E+000  0.0000000000000000E+000  0.1895374505001364E+033  0.3712498107823010E+021  0.6391548080521134E+005
  0.1173910105513200E-002 -0.1066467438939322E-002  0.0000000000000000E+000  0.6434092364662409E+000  0.0000000000000000E+000  0.1896110018482490E+033  0.3710507749411310E+021  0.6389293947778204E+005
  0.1174135437274700E-002 -0.8176266404758455E-003  0.0000000000000000E+000  0.6517917603939322E+000  0.0000000000000000E+000  0.1896845535151096E+033  0.3708518138517511E+021  0.6387040211692194E+005
  0.1174360763080100E-002 -0.5662586797563104E-003  0.0000000000000000E+000  0.6569331661939463E+000  0.0000000000000000E+000  0.1897581054895172E+033  0.3706529275126499E+021  0.6384786872424865E+005
  0.1174586082928100E-002 -0.3136137292722967E-003  0.0000000000000000E+000  0.6588079117930365E+000  0.0000000000000000E+000  0.1898316577602197E+033  0.3704541159222198E+021  0.6382533930136694E+005
  0.1174811396817500E-002 -0.6094775632090050E-004  0.0000000000000000E+000  0.6574066907597597E+000  0.0000000000000000E+000  0.1899052103160297E+033  0.3702553790788804E+021  0.6380281384988168E+005
  0.1175036704747000E-002  0.1904837197160199E-003  0.0000000000000000E+000  0.6527364785299820E+000  0.0000000000000000E+000  0.1899787631457057E+033  0.3700567169810089E+021  0.6378029237140275E+005
  0.1175262006715300E-002  0.4394318654710573E-003  0.0000000000000000E+000  0.6448204977193550E+000  0.0000000000000000E+000  0.1900523162380100E+033  0.3698581296269508E+021  0.6375777486752945E+005
  0.1175487302721200E-002  0.6846607357375254E-003  0.0000000000000000E+000  0.6336981026822858E+000  0.0000000000000000E+000  0.1901258695817636E+033  0.3696596170150398E+021  0.6373526133987158E+005
  0.1175712592763500E-002  0.9249534086448026E-003  0.0000000000000000E+000  0.6194245839045254E+000  0.0000000000000000E+000  0.1901994231657847E+033  0.3694611791437048E+021  0.6371275179002927E+005
  0.1175937876840800E-002  0.1159118023542260E-002  0.0000000000000000E+000  0.6020708932137024E+000  0.0000000000000000E+000  0.1902729769787985E+033  0.3692628160110952E+021  0.6369024621960151E+005
  0.1176163154951800E-002  0.1385993692266677E-002  0.0000000000000000E+000  0.5817232911231643E+000  0.0000000000000000E+000  0.1903465310095886E+033  0.3690645276154900E+021  0.6366774463019149E+005
  0.1176388427095500E-002  0.1604456253793170E-002  0.0000000000000000E+000  0.5584829180811590E+000  0.0000000000000000E+000  0.1904200852470852E+033  0.3688663139552828E+021  0.6364524702339702E+005
  0.1176613693270400E-002  0.1813423842931879E-002  0.0000000000000000E+000  0.5324652918767838E+000  0.0000000000000000E+000  0.1904936396799727E+033  0.3686681750286145E+021  0.6362275340081569E+005
  0.1176838953475300E-002  0.2011862248034937E-002  0.0000000000000000E+000  0.5037997334378842E+000  0.0000000000000000E+000  0.1905671942970983E+033  0.3684701108336949E+021  0.6360026376404201E+005
  0.1177064207709000E-002  0.2198790028498978E-002  0.0000000000000000E+000  0.4726287241307302E+000  0.0000000000000000E+000  0.1906407490873001E+033  0.3682721213688042E+021  0.6357777811467768E+005
  0.1177289455970100E-002  0.2373283368005300E-002  0.0000000000000000E+000  0.4391071976596257E+000  0.0000000000000000E+000  0.1907143040393321E+033  0.3680742066320187E+021  0.6355529645431375E+005
  0.1177514698257500E-002  0.2534480639895709E-002  0.0000000000000000E+000  0.4034017699769378E+000  0.0000000000000000E+000  0.1907878591420919E+033  0.3678763666215517E+021  0.6353281878454123E+005
  0.1177739934569900E-002  0.2681586660772477E-002  0.0000000000000000E+000  0.3656899112762189E+000  0.0000000000000000E+000  0.1908614143843836E+033  0.3676786013355771E+021  0.6351034510695309E+005
  0.1177965164905900E-002  0.2813876612645200E-002  0.0000000000000000E+000  0.3261590639600268E+000  0.0000000000000000E+000  0.1909349697549763E+033  0.3674809107720923E+021  0.6348787542314440E+005
  0.1178190389264400E-002  0.2930699613876119E-002  0.0000000000000000E+000  0.2850057109835686E+000  0.0000000000000000E+000  0.1910085252427758E+033  0.3672832949292842E+021  0.6346540973469843E+005
  0.1178415607644100E-002  0.3031481920683626E-002  0.0000000000000000E+000  0.2424343994231698E+000  0.0000000000000000E+000  0.1910820808366010E+033  0.3670857538052508E+021  0.6344294804320898E+005
  0.1178640820043700E-002  0.3115729744445819E-002  0.0000000000000000E+000  0.1986567238468197E+000  0.0000000000000000E+000  0.1911556365252749E+033  0.3668882873980123E+021  0.6342049035026231E+005
  0.1178866026461900E-002  0.3183031670387489E-002  0.0000000000000000E+000  0.1538902746904066E+000  0.0000000000000000E+000  0.1912291922976240E+033  0.3666908957055636E+021  0.6339803665744677E+005
  0.1179091226897500E-002  0.3233060665963244E-002  0.0000000000000000E+000  0.1083575568122894E+000  0.0000000000000000E+000  0.1913027481425245E+033  0.3664935787259584E+021  0.6337558696634213E+005
  0.1179316421349300E-002  0.3265575669048672E-002  0.0000000000000000E+000  0.6228488366163442E-001  0.0000000000000000E+000  0.1913763040488592E+033  0.3662963364572355E+021  0.6335314127853439E+005
  0.1179541609816000E-002  0.3280422748346147E-002  0.0000000000000000E+000  0.1590125251716417E-001  0.0000000000000000E+000  0.1914498600054702E+033  0.3660991688973791E+021  0.6333069959561264E+005
  0.1179766792296200E-002  0.3277535830420319E-002  0.0000000000000000E+000 -0.3056279363506026E-001  0.0000000000000000E+000  0.1915234160011444E+033  0.3659020760442059E+021  0.6330826191914904E+005
  0.1179991968788800E-002  0.3256936989844999E-002  0.0000000000000000E+000 -0.7687631199315395E-001  0.0000000000000000E+000  0.1915969720248287E+033  0.3657050578958046E+021  0.6328582825073035E+005
  0.1180217139292500E-002  0.3218736301259802E-002  0.0000000000000000E+000 -0.1228091076344915E+000  0.0000000000000000E+000  0.1916705280653700E+033  0.3655081144500351E+021  0.6326339859193691E+005
  0.1180442303806000E-002  0.3163131254295516E-002  0.0000000000000000E+000 -0.1681328776426566E+000  0.0000000000000000E+000  0.1917440841116225E+033  0.3653112457047544E+021  0.6324097294434269E+005
  0.1180667462328100E-002  0.3090405734372475E-002  0.0000000000000000E+000 -0.2126223458124716E+000  0.0000000000000000E+000  0.1918176401524930E+033  0.3651144516579431E+021  0.6321855130952683E+005
  0.1180892614857500E-002  0.3000928574765298E-002  0.0000000000000000E+000 -0.2560563822570839E+000  0.0000000000000000E+000  0.1918911961768435E+033  0.3649177323073700E+021  0.6319613368906416E+005
  0.1181117761392900E-002  0.2895151687164995E-002  0.0000000000000000E+000 -0.2982191024721570E+000  0.0000000000000000E+000  0.1919647521735334E+033  0.3647210876508608E+021  0.6317372008453247E+005
  0.1181342901933100E-002  0.2773607780225518E-002  0.0000000000000000E+000 -0.3389009403324189E+000  0.0000000000000000E+000  0.1920383081314879E+033  0.3645245176863212E+021  0.6315131049750331E+005
  0.1181568036476800E-002  0.2636907677803857E-002  0.0000000000000000E+000 -0.3778996896348662E+000  0.0000000000000000E+000  0.1921118640395777E+033  0.3643280224114434E+021  0.6312890492955012E+005
  0.1181793165022700E-002  0.2485737250108061E-002  0.0000000000000000E+000 -0.4150215091246342E+000  0.0000000000000000E+000  0.1921854198866807E+033  0.3641316018240425E+021  0.6310650338224631E+005
  0.1182018287569700E-002  0.2320853973180149E-002  0.0000000000000000E+000 -0.4500818859622651E+000  0.0000000000000000E+000  0.1922589756617700E+033  0.3639352559219693E+021  0.6308410585715876E+005
  0.1182243404116300E-002  0.2143083134670525E-002  0.0000000000000000E+000 -0.4829065527083332E+000  0.0000000000000000E+000  0.1923325313536403E+033  0.3637389847027545E+021  0.6306171235585448E+005
  0.1182468514661500E-002  0.1953313703216286E-002  0.0000000000000000E+000 -0.5133323536246683E+000  0.0000000000000000E+000  0.1924060869513245E+033  0.3635427881643803E+021  0.6303932287990856E+005
  0.1182693619203800E-002  0.1752493884652678E-002  0.0000000000000000E+000 -0.5412080554715901E+000  0.0000000000000000E+000  0.1924796424436159E+033  0.3633466663042985E+021  0.6301693743088243E+005
  0.1182918717742100E-002  0.1541626384284233E-002  0.0000000000000000E+000 -0.5663950993243003E+000  0.0000000000000000E+000  0.1925531978195132E+033  0.3631506191203350E+021  0.6299455601034481E+005
  0.1183143810275100E-002  0.1321763401659235E-002  0.0000000000000000E+000 -0.5887682891971739E+000  0.0000000000000000E+000  0.1926267530679152E+033  0.3629546466101058E+021  0.6297217861985795E+005
  0.1183368896801500E-002  0.1094001380908116E-002  0.0000000000000000E+000 -0.6082164143667529E+000  0.0000000000000000E+000  0.1927003081777279E+033  0.3627587487712598E+021  0.6294980526098718E+005
  0.1183593977320100E-002  0.8594755435589900E-003  0.0000000000000000E+000 -0.6246428021695111E+000  0.0000000000000000E+000  0.1927738631379070E+033  0.3625629256013920E+021  0.6292743593529252E+005
  0.1183819051829600E-002  0.6193542313434034E-003  0.0000000000000000E+000 -0.6379657985242463E+000  0.0000000000000000E+000  0.1928474179373697E+033  0.3623671770981249E+021  0.6290507064433489E+005
  0.1184044120328700E-002  0.3748330865695130E-003  0.0000000000000000E+000 -0.6481191738428429E+000  0.0000000000000000E+000  0.1929209725650310E+033  0.3621715032589870E+021  0.6288270938967825E+005
  0.1184269182816100E-002  0.1271290994399347E-003  0.0000000000000000E+000 -0.6550524522729158E+000  0.0000000000000000E+000  0.1929945270098167E+033  0.3619759040815434E+021  0.6286035217287813E+005
  0.1184494239290700E-002 -0.1225254483652277E-003  0.0000000000000000E+000 -0.6587311626477571E+000  0.0000000000000000E+000  0.1930680812607406E+033  0.3617803795634217E+021  0.6283799899549405E+005
  0.1184719289751100E-002 -0.3728891127154245E-003  0.0000000000000000E+000 -0.6591370098804940E+000  0.0000000000000000E+000  0.1931416353066943E+033  0.3615849297020270E+021  0.6281564985907826E+005
  0.1184944334196200E-002 -0.6227174601668312E-003  0.0000000000000000E+000 -0.6562679659855740E+000  0.0000000000000000E+000  0.1932151891367003E+033  0.3613895544949851E+021  0.6279330476519111E+005
  0.1185169372624500E-002 -0.8707692518728564E-003  0.0000000000000000E+000 -0.6501382802451682E+000  0.0000000000000000E+000  0.1932887427396059E+033  0.3611942539396050E+021  0.6277096371538458E+005
  0.1185394405034900E-002 -0.1115812610637785E-002  0.0000000000000000E+000 -0.6407784084652619E+000  0.0000000000000000E+000  0.1933622961044449E+033  0.3609990280334880E+021  0.6274862671121468E+005
  0.1185619431426200E-002 -0.1356631137372677E-002  0.0000000000000000E+000 -0.6282348616962484E+000  0.0000000000000000E+000  0.1934358492202168E+033  0.3608038767740761E+021  0.6272629375422690E+005
  0.1185844451796900E-002 -0.1592029948386138E-002  0.0000000000000000E+000 -0.6125699751778115E+000  0.0000000000000000E+000  0.1935094020757709E+033  0.3606088001586513E+021  0.6270396484597914E+005
  0.1186069466146000E-002 -0.1820841604241658E-002  0.0000000000000000E+000 -0.5938615985612041E+000  0.0000000000000000E+000  0.1935829546602095E+033  0.3604137981847684E+021  0.6268163998801357E+005
  0.1186294474472000E-002 -0.2041931897832387E-002  0.0000000000000000E+000 -0.5722027091420387E+000  0.0000000000000000E+000  0.1936565069623936E+033  0.3602188708496813E+021  0.6265931918188680E+005
  0.1186519476773800E-002 -0.2254205476828897E-002  0.0000000000000000E+000 -0.5477009497657354E+000  0.0000000000000000E+000  0.1937300589713815E+033  0.3600240181508266E+021  0.6263700242914078E+005
  0.1186744473050200E-002 -0.2456611269233061E-002  0.0000000000000000E+000 -0.5204780939496838E+000  0.0000000000000000E+000  0.1938036106761928E+033  0.3598292400855787E+021  0.6261468973132151E+005
  0.1186969463299700E-002 -0.2648147686975032E-002  0.0000000000000000E+000 -0.4906694407668036E+000  0.0000000000000000E+000  0.1938771620656980E+033  0.3596345366511675E+021  0.6259238108997802E+005
  0.1187194447521200E-002 -0.2827867582187187E-002  0.0000000000000000E+000 -0.4584231423806597E+000  0.0000000000000000E+000  0.1939507131289709E+033  0.3594399078448934E+021  0.6257007650664985E+005
  0.1187419425713500E-002 -0.2994882929790724E-002  0.0000000000000000E+000 -0.4238994678389545E+000  0.0000000000000000E+000  0.1940242638550372E+033  0.3592453536641714E+021  0.6254777598288056E+005
  0.1187644397875100E-002 -0.3148369214681882E-002  0.0000000000000000E+000 -0.3872700066214015E+000  0.0000000000000000E+000  0.1940978142327865E+033  0.3590508741060907E+021  0.6252547952021473E+005
  0.1187869364005000E-002 -0.3287569502159211E-002  0.0000000000000000E+000 -0.3487168157512608E+000  0.0000000000000000E+000  0.1941713642513476E+033  0.3588564691680273E+021  0.6250318712019254E+005
  0.1188094324101800E-002 -0.3411798169640459E-002  0.0000000000000000E+000 -0.3084315151458879E+000  0.0000000000000000E+000  0.1942449138996708E+033  0.3586621388471332E+021  0.6248089878434798E+005
  0.1188319278164200E-002 -0.3520444283449305E-002  0.0000000000000000E+000 -0.2666143352092590E+000  0.0000000000000000E+000  0.1943184631667461E+033  0.3584678831406206E+021  0.6245861451422521E+005
  0.1188544226191100E-002 -0.3612974602707161E-002  0.0000000000000000E+000 -0.2234731216762560E+000  0.0000000000000000E+000  0.1943920120416761E+033  0.3582737020457244E+021  0.6243633431135793E+005
  0.1188769168181100E-002 -0.3688936195686474E-002  0.0000000000000000E+000 -0.1792223027181563E+000  0.0000000000000000E+000  0.1944655605134102E+033  0.3580795955595187E+021  0.6241405817728176E+005
  0.1188994104133000E-002 -0.3747958656467456E-002  0.0000000000000000E+000 -0.1340818231346843E+000  0.0000000000000000E+000  0.1945391085710139E+033  0.3578855636792533E+021  0.6239178611353231E+005
  0.1189219034045400E-002 -0.3789755910247863E-002  0.0000000000000000E+000 -0.8827605129060634E-001  0.0000000000000000E+000  0.1946126562034450E+033  0.3576916064018988E+021  0.6236951812164291E+005
  0.1189443957917300E-002 -0.3814127599121450E-002  0.0000000000000000E+000 -0.4203266385749078E-001  0.0000000000000000E+000  0.1946862033998720E+033  0.3574977237247683E+021  0.6234725420314890E+005
  0.1189668875747200E-002 -0.3820960041097415E-002  0.0000000000000000E+000  0.4418485592454236E-002  0.0000000000000000E+000  0.1947597501492157E+033  0.3573039156447530E+021  0.6232499435957614E+005
  0.1189893787534000E-002 -0.3810226758307311E-002  0.0000000000000000E+000  0.5084650919000146E-001  0.0000000000000000E+000  0.1948332964406008E+033  0.3571101821590906E+021  0.6230273859245975E+005
  0.1190118693276300E-002 -0.3781988571535342E-002  0.0000000000000000E+000  0.9702063219612769E-001  0.0000000000000000E+000  0.1949068422630090E+033  0.3569165232646609E+021  0.6228048690332434E+005
  0.1190343592972900E-002 -0.3736393260979166E-002  0.0000000000000000E+000  0.1427113401244473E+000  0.0000000000000000E+000  0.1949803876055209E+033  0.3567229389585515E+021  0.6225823929369854E+005
  0.1190568486622600E-002 -0.3673674795063899E-002  0.0000000000000000E+000  0.1876915194667543E+000  0.0000000000000000E+000  0.1950539324572253E+033  0.3565294292378812E+021  0.6223599576511404E+005
  0.1190793374224100E-002 -0.3594152131386628E-002  0.0000000000000000E+000  0.2317375865174598E+000  0.0000000000000000E+000  0.1951274768071656E+033  0.3563359940995115E+021  0.6221375631908885E+005
  0.1191018255776100E-002 -0.3498227595826089E-002  0.0000000000000000E+000  0.2746305987077479E+000  0.0000000000000000E+000  0.1952010206443898E+033  0.3561426335404384E+021  0.6219152095715238E+005
  0.1191243131277300E-002 -0.3386384848107344E-002  0.0000000000000000E+000  0.3161573428619265E+000  0.0000000000000000E+000  0.1952745639579501E+033  0.3559493475576053E+021  0.6216928968082661E+005
  0.1191468000726600E-002 -0.3259186443974266E-002  0.0000000000000000E+000  0.3561113950245184E+000  0.0000000000000000E+000  0.1953481067369945E+033  0.3557561361479635E+021  0.6214706249163023E+005
  0.1191692864122600E-002 -0.3117271006759196E-002  0.0000000000000000E+000  0.3942941464283040E+000  0.0000000000000000E+000  0.1954216489705417E+033  0.3555629993084371E+021  0.6212483939109129E+005
  0.1191917721464000E-002 -0.2961350021722166E-002  0.0000000000000000E+000  0.4305157907963532E+000  0.0000000000000000E+000  0.1954951906476536E+033  0.3553699370358546E+021  0.6210262038072418E+005
  0.1192142572749700E-002 -0.2792204269787169E-002  0.0000000000000000E+000  0.4645962678400103E+000  0.0000000000000000E+000  0.1955687317574944E+033  0.3551769493271398E+021  0.6208040546204830E+005
  0.1192367417978300E-002 -0.2610679918934806E-002  0.0000000000000000E+000  0.4963661582389451E+000  0.0000000000000000E+000  0.1956422722890889E+033  0.3549840361790951E+021  0.6205819463657992E+005
  0.1192592257148700E-002 -0.2417684291534951E-002  0.0000000000000000E+000  0.5256675259124141E+000  0.0000000000000000E+000  0.1957158122316173E+033  0.3547911975886910E+021  0.6203598790583832E+005
  0.1192817090259400E-002 -0.2214181330620709E-002  0.0000000000000000E+000  0.5523547030383013E+000  0.0000000000000000E+000  0.1957893515740570E+033  0.3545984335525625E+021  0.6201378527133527E+005
  0.1193041917309300E-002 -0.2001186785468641E-002  0.0000000000000000E+000  0.5762950143067789E+000  0.0000000000000000E+000  0.1958628903055966E+033  0.3544057440675957E+021  0.6199158673459088E+005
  0.1193266738297100E-002 -0.1779763142991500E-002  0.0000000000000000E+000  0.5973694364241047E+000  0.0000000000000000E+000  0.1959364284153241E+033  0.3542131291305027E+021  0.6196939229710951E+005
  0.1193491553221600E-002 -0.1551014328238472E-002  0.0000000000000000E+000  0.6154731898833316E+000  0.0000000000000000E+000  0.1960099658923848E+033  0.3540205887381597E+021  0.6194720196041097E+005
  0.1193716362081400E-002 -0.1316080201794735E-002  0.0000000000000000E+000  0.6305162598868826E+000  0.0000000000000000E+000  0.1960835027258293E+033  0.3538281228871487E+021  0.6192501572599840E+005
  0.1193941164875400E-002 -0.1076130880116768E-002  0.0000000000000000E+000  0.6424238439533874E+000  0.0000000000000000E+000  0.1961570389048607E+033  0.3536357315743470E+021  0.6190283359538625E+005
  0.1194165961602200E-002 -0.8323609090501554E-003  0.0000000000000000E+000  0.6511367238439315E+000  0.0000000000000000E+000  0.1962305744185354E+033  0.3534434147963194E+021  0.6188065557008356E+005
  0.1194390752260600E-002 -0.5859833172551914E-003  0.0000000000000000E+000  0.6566115601053886E+000  0.0000000000000000E+000  0.1963041092560193E+033  0.3532511725497833E+021  0.6185848165159111E+005
  0.1194615536849400E-002 -0.3382235810199122E-003  0.0000000000000000E+000  0.6588211076512416E+000  0.0000000000000000E+000  0.1963776434064727E+033  0.3530590048314674E+021  0.6183631184142082E+005
  0.1194840315367200E-002 -0.9031352976633729E-004  0.0000000000000000E+000  0.6577543513691093E+000  0.0000000000000000E+000  0.1964511768589720E+033  0.3528669116378835E+021  0.6181414614107738E+005
  0.1195065087812800E-002  0.1565147781255976E-003  0.0000000000000000E+000  0.6534165610644617E+000  0.0000000000000000E+000  0.1965247096026896E+033  0.3526748929656845E+021  0.6179198455205906E+005
  0.1195289854185000E-002  0.4010351774067063E-003  0.0000000000000000E+000  0.6458292654546656E+000  0.0000000000000000E+000  0.1965982416268063E+033  0.3524829488115858E+021  0.6176982707587338E+005
  0.1195514614482500E-002  0.6420334863155953E-003  0.0000000000000000E+000  0.6350301453630650E+000  0.0000000000000000E+000  0.1966717729204606E+033  0.3522910791720583E+021  0.6174767371402155E+005
  0.1195739368704000E-002  0.8783135350691363E-003  0.0000000000000000E+000  0.6210728466262527E+000  0.0000000000000000E+000  0.1967453034727859E+033  0.3520992840436985E+021  0.6172552446800356E+005
  0.1195964116848200E-002  0.1108703102222110E-002  0.0000000000000000E+000  0.6040267136479328E+000  0.0000000000000000E+000  0.1968188332729268E+033  0.3519075634229894E+021  0.6170337933931415E+005
  0.1196188858914000E-002  0.1332059729747351E-002  0.0000000000000000E+000  0.5839764449039567E+000  0.0000000000000000E+000  0.1968923623101342E+033  0.3517159173065579E+021  0.6168123832945731E+005
  0.1196413594900000E-002  0.1547276387096358E-002  0.0000000000000000E+000  0.5610216721884993E+000  0.0000000000000000E+000  0.1969658905735055E+033  0.3515243456908045E+021  0.6165910143992335E+005
  0.1196638324805000E-002  0.1753286957867983E-002  0.0000000000000000E+000  0.5352764655497756E+000  0.0000000000000000E+000  0.1970394180522548E+033  0.3513328485723323E+021  0.6163696867221504E+005
  0.1196863048627600E-002  0.1949071520009037E-002  0.0000000000000000E+000  0.5068687665376397E+000  0.0000000000000000E+000  0.1971129447354883E+033  0.3511414259474197E+021  0.6161484002782038E+005
  0.1197087766366800E-002  0.2133661395182726E-002  0.0000000000000000E+000  0.4759397523834388E+000  0.0000000000000000E+000  0.1971864706125212E+033  0.3509500778127419E+021  0.6159271550823770E+005
  0.1197312478021100E-002  0.2306143940112682E-002  0.0000000000000000E+000  0.4426431345753313E+000  0.0000000000000000E+000  0.1972599956724261E+033  0.3507588041645458E+021  0.6157059511495484E+005
  0.1197537183589400E-002  0.2465667059017193E-002  0.0000000000000000E+000  0.4071443948885483E+000  0.0000000000000000E+000  0.1973335199044780E+033  0.3505676049993508E+021  0.6154847884946474E+005
  0.1197761883070400E-002  0.2611443412073661E-002  0.0000000000000000E+000  0.3696199631058811E+000  0.0000000000000000E+000  0.1974070432978539E+033  0.3503764803135249E+021  0.6152636671325808E+005
  0.1197986576462700E-002  0.2742754300966018E-002  0.0000000000000000E+000  0.3302563402193703E+000  0.0000000000000000E+000  0.1974805658416927E+033  0.3501854301033435E+021  0.6150425870782344E+005
  0.1198211263765200E-002  0.2858953211854857E-002  0.0000000000000000E+000  0.2892491714991904E+000  0.0000000000000000E+000  0.1975540875252798E+033  0.3499944543652543E+021  0.6148215483464921E+005
  0.1198435944976600E-002  0.2959468997656029E-002  0.0000000000000000E+000  0.2468022742560818E+000  0.0000000000000000E+000  0.1976276083378057E+033  0.3498035530956095E+021  0.6146005509521955E+005
  0.1198660620095600E-002  0.3043808684950730E-002  0.0000000000000000E+000  0.2031266248520962E+000  0.0000000000000000E+000  0.1977011282684760E+033  0.3496127262906363E+021  0.6143795949102065E+005
  0.1198885289121000E-002  0.3111559891178126E-002  0.0000000000000000E+000  0.1584393101261627E+000  0.0000000000000000E+000  0.1977746473065334E+033  0.3494219739466800E+021  0.6141586802353532E+005
  0.1199109952051400E-002  0.3162392840250524E-002  0.0000000000000000E+000  0.1129624485121108E+000  0.0000000000000000E+000  0.1978481654411430E+033  0.3492312960599886E+021  0.6139378069425058E+005
  0.1199334608885700E-002  0.3196061967089537E-002  0.0000000000000000E+000  0.6692208597178025E-001  0.0000000000000000E+000  0.1979216826616094E+033  0.3490406926268219E+021  0.6137169750464179E+005
  0.1199559259622600E-002  0.3212407102790789E-002  0.0000000000000000E+000  0.2054707259010396E-001  0.0000000000000000E+000  0.1979951989571531E+033  0.3488501636434522E+021  0.6134961845619568E+005
  0.1199783904260800E-002  0.3211354235165220E-002  0.0000000000000000E+000 -0.2593207492473722E-001  0.0000000000000000E+000  0.1980687143169924E+033  0.3486597091060160E+021  0.6132754355038643E+005
  0.1200008542799000E-002  0.3192915840785916E-002  0.0000000000000000E+000 -0.7228431900323931E-001  0.0000000000000000E+000  0.1981422287303571E+033  0.3484693290107869E+021  0.6130547278869844E+005
  0.1200233175236100E-002  0.3157190787095515E-002  0.0000000000000000E+000 -0.1182792496252236E+000  0.0000000000000000E+000  0.1982157421865699E+033  0.3482790233539654E+021  0.6128340617260561E+005
  0.1200457801570600E-002  0.3104363805404679E-002  0.0000000000000000E+000 -0.1636882294648150E+000  0.0000000000000000E+000  0.1982892546747712E+033  0.3480887921315909E+021  0.6126134370358387E+005
  0.1200682421801500E-002  0.3034704537201394E-002  0.0000000000000000E+000 -0.2082855305497835E+000  0.0000000000000000E+000  0.1983627661843494E+033  0.3478986353399463E+021  0.6123928538310695E+005
  0.1200907035927300E-002  0.2948566159329740E-002  0.0000000000000000E+000 -0.2518494560942836E+000  0.0000000000000000E+000  0.1984362767044435E+033  0.3477085529750155E+021  0.6121723121265147E+005
  0.1201131643946900E-002  0.2846383594154508E-002  0.0000000000000000E+000 -0.2941634426934873E+000  0.0000000000000000E+000  0.1985097862244089E+033  0.3475185450330282E+021  0.6119518119368789E+005
  0.1201356245858900E-002  0.2728671314777070E-002  0.0000000000000000E+000 -0.3350171367068425E+000  0.0000000000000000E+000  0.1985832947334432E+033  0.3473286115099450E+021  0.6117313532769052E+005
  0.1201580841662200E-002  0.2596020755346496E-002  0.0000000000000000E+000 -0.3742074400428796E+000  0.0000000000000000E+000  0.1986568022209045E+033  0.3471387524019357E+021  0.6115109361612544E+005
  0.1201805431355500E-002  0.2449097340532053E-002  0.0000000000000000E+000 -0.4115395196935464E+000  0.0000000000000000E+000  0.1987303086760595E+033  0.3469489677050371E+021  0.6112905606046475E+005
  0.1202030014937400E-002  0.2288637148302779E-002  0.0000000000000000E+000 -0.4468277763213064E+000  0.0000000000000000E+000  0.1988038140881233E+033  0.3467592574151693E+021  0.6110702266217419E+005
  0.1202254592406800E-002  0.2115443222720473E-002  0.0000000000000000E+000 -0.4798967670058951E+000  0.0000000000000000E+000  0.1988773184464645E+033  0.3465696215284626E+021  0.6108499342272458E+005
  0.1202479163762300E-002  0.1930381556211193E-002  0.0000000000000000E+000 -0.5105820773697625E+000  0.0000000000000000E+000  0.1989508217403144E+033  0.3463800600408040E+021  0.6106296834357840E+005
  0.1202703729002800E-002  0.1734376759808185E-002  0.0000000000000000E+000 -0.5387311390841442E+000  0.0000000000000000E+000  0.1990243239590512E+033  0.3461905729482677E+021  0.6104094742619800E+005
  0.1202928288126900E-002  0.1528407444850306E-002  0.0000000000000000E+000 -0.5642039883392250E+000  0.0000000000000000E+000  0.1990978250919153E+033  0.3460011602467330E+021  0.6101893067205588E+005
  0.1203152841133400E-002  0.1313501337328855E-002  0.0000000000000000E+000 -0.5868739618258398E+000  0.0000000000000000E+000  0.1991713251282413E+033  0.3458118219321509E+021  0.6099691808260486E+005
  0.1203377388021000E-002  0.1090730150875342E-002  0.0000000000000000E+000 -0.6066283265174256E+000  0.0000000000000000E+000  0.1992448240573255E+033  0.3456225580004313E+021  0.6097490965930793E+005
  0.1203601928788500E-002  0.8612042428214236E-003  0.0000000000000000E+000 -0.6233688402807354E+000  0.0000000000000000E+000  0.1993183218685222E+033  0.3454333684474742E+021  0.6095290540362805E+005
  0.1203826463434600E-002  0.6260670808176557E-003  0.0000000000000000E+000 -0.6370122404326751E+000  0.0000000000000000E+000  0.1993918185511337E+033  0.3452442532691629E+021  0.6093090531702175E+005
